id,word,prob_inc,prob_occur
1136,couldnt,0.6,0.013032712107389547
1137,williamlegate,1.0,0.0026065424214779098
1138,httpstcoefrzlaxwxs,1.0,0.0026065424214779098
1139,httpstcotbnhgpywud,1.0,0.0026065424214779098
1140,agree,0.42857142857142855,0.018245796950345367
1141,through,0.5416666666666666,0.06255701811546983
1142,climatemarch,1.0,0.0026065424214779098
1143,httpstcotfsme9r7jh,1.0,0.0026065424214779098
1144,streets,1.0,0.0026065424214779098
1145,350,1.0,0.0026065424214779098
1146,huge,0.6,0.013032712107389547
1147,washington,1.0,0.0026065424214779098
1148,nrol76,1.0,0.0026065424214779098
1149,httpstco9o3zmbaev7,1.0,0.0026065424214779098
1150,700,1.0,0.0026065424214779098
1151,1100,1.0,0.0026065424214779098
1152,ring,1.0,0.0026065424214779098
1153,ted,1.0,0.0026065424214779098
1154,safety,0.3333333333333333,0.04691776358660237
1155,httpstco4jatnznfml,1.0,0.0026065424214779098
1156,fire,0.5454545454545454,0.028671966636257006
1157,nap,1.0,0.0026065424214779098
1158,nro,1.0,0.0026065424214779098
1159,then,0.7037037037037037,0.07037664537990355
1160,tough,0.8,0.013032712107389547
1161,closeup,0.5,0.0052130848429558195
1162,httpstcom8dh1dkvfo,1.0,0.0026065424214779098
1163,bounds,1.0,0.0026065424214779098
1164,returns,0.6666666666666666,0.00781962726443373
1165,wind,0.6,0.013032712107389547
1166,httpstcokorwgpoyim,1.0,0.0026065424214779098
1167,unusually,1.0,0.0026065424214779098
1168,flip,1.0,0.0026065424214779098
1169,httpstcoyob6hyaxnk,1.0,0.0026065424214779098
1170,shear,0.5,0.0052130848429558195
1171,worrying,1.0,0.0026065424214779098
1172,call,0.6666666666666666,0.03127850905773492
1173,able,0.6,0.026065424214779094
1174,boostback,1.0,0.0026065424214779098
1175,mashable,1.0,0.010426169685911639
1176,httpstco5hlwtotgka,1.0,0.0026065424214779098
1177,split,1.0,0.0026065424214779098
1178,separation,1.0,0.0026065424214779098
1179,zone,0.625,0.020852339371823278
1180,showstopper,1.0,0.0052130848429558195
1181,spy,0.5,0.0052130848429558195
1182,altitude,0.5,0.010426169685911639
1183,httpstcorm8kdgazvx,1.0,0.0026065424214779098
1184,httpstcoqngolyjxmr,1.0,0.0026065424214779098
1185,winds,1.0,0.01563925452886746
1186,httpstco766rxdz99x,1.0,0.0026065424214779098
1187,says,0.8333333333333334,0.01563925452886746
1188,six,1.0,0.00781962726443373
1189,earth,0.44,0.06516356053694775
1190,lands,0.3333333333333333,0.00781962726443373
1191,986,1.0,0.0026065424214779098
1192,httpstcoephqqvajoz,1.0,0.0026065424214779098
1193,publish,0.75,0.010426169685911639
1194,aloft,1.0,0.0026065424214779098
1195,hard,0.5555555555555556,0.04691776358660237
1196,words,0.3333333333333333,0.01563925452886746
1197,say,0.631578947368421,0.04952430600808028
1198,mrjc2012,0.0,0.0026065424214779098
1199,driven,0.4,0.013032712107389547
1200,favorites,0.6666666666666666,0.00781962726443373
1201,beautiful,0.1,0.026065424214779094
1202,httpstcogp0annwxcm,0.0,0.0026065424214779098
1203,rereading,0.0,0.0026065424214779098
1204,ivanmartinsanz,1.0,0.0052130848429558195
1205,droneships,0.5,0.0052130848429558195
1206,simple,0.375,0.020852339371823278
1207,second,0.6363636363636364,0.028671966636257006
1208,zanesloanbc,1.0,0.0026065424214779098
1209,hunterbarnes144,1.0,0.0026065424214779098
1210,credibility,0.8,0.013032712107389547
1211,3s,0.6666666666666666,0.01563925452886746
1212,banks,1.0,0.013032712107389547
1213,ultimate,0.5,0.0052130848429558195
1214,lesson,0.5,0.0052130848429558195
1215,tunneling,0.5,0.0052130848429558195
1216,name,0.38461538461538464,0.03388505147921282
1217,dont,0.576271186440678,0.15378600286719665
1218,thinking,0.6,0.013032712107389547
1219,reserve,1.0,0.0052130848429558195
1220,andrewhws,0.5,0.0052130848429558195
1221,snoop,1.0,0.0026065424214779098
1222,learned,0.3333333333333333,0.00781962726443373
1223,reviewero,1.0,0.0026065424214779098
1224,names,0.6666666666666666,0.00781962726443373
1225,presumptuous,1.0,0.0026065424214779098
1226,third,0.25,0.020852339371823278
1227,dug,0.5,0.0052130848429558195
1228,calling,0.6666666666666666,0.00781962726443373
1229,keithdcohen,1.0,0.0026065424214779098
1230,jovanik21,0.5,0.01563925452886746
1231,headed,0.3333333333333333,0.01563925452886746
1232,guardians,0.0,0.0026065424214779098
1233,see,0.5862068965517241,0.07558973022285938
1234,loved,0.0,0.010426169685911639
1235,bro,0.6666666666666666,0.00781962726443373
1236,heat,0.875,0.020852339371823278
1237,georgechiesa,1.0,0.0026065424214779098
1238,death,0.6666666666666666,0.00781962726443373
1239,journey,0.6666666666666666,0.01563925452886746
1240,destination,0.3333333333333333,0.00781962726443373
1241,httpstcoicmkmmkhvj,1.0,0.0026065424214779098
1242,httpstco0jmkuyafrq,1.0,0.0026065424214779098
1243,universe,0.75,0.010426169685911639
1244,httpstcoibgqciftup,1.0,0.0026065424214779098
1245,impacting,1.0,0.0052130848429558195
1246,taxes,1.0,0.0052130848429558195
1247,httpstcoiik7xvw10o,1.0,0.0026065424214779098
1248,tiles,1.0,0.0052130848429558195
1249,httpstcov5guuoekm9,1.0,0.0026065424214779098
1250,property,1.0,0.0026065424214779098
1251,warranty,1.0,0.0026065424214779098
1252,released,0.6666666666666666,0.00781962726443373
1253,french,1.0,0.0052130848429558195
1254,slate,0.5,0.0052130848429558195
1255,torbenanderson,1.0,0.0026065424214779098
1256,nathanrodger,1.0,0.0026065424214779098
1257,expected,0.5714285714285714,0.018245796950345367
1258,housing,1.0,0.00781962726443373
1259,httpstcoc5upxb2fs5,1.0,0.0026065424214779098
1260,overseas,1.0,0.0026065424214779098
1261,sahilmalik,1.0,0.0026065424214779098
1262,regular,0.5,0.0052130848429558195
1263,ordered,0.5,0.010426169685911639
1264,black,0.5714285714285714,0.018245796950345367
1265,doogooroo,1.0,0.0026065424214779098
1266,cubamark,0.5,0.0052130848429558195
1267,releases,0.6666666666666666,0.00781962726443373
1268,infinity,0.5,0.0052130848429558195
1269,theyre,0.5,0.026065424214779094
1270,cheaper,1.0,0.0052130848429558195
1271,httpstcommbacud9ic,1.0,0.0026065424214779098
1272,strength,0.75,0.010426169685911639
1273,textured,0.5,0.0052130848429558195
1274,uk,0.5,0.0052130848429558195
1275,than,0.5161290322580645,0.1616056301316304
1276,tile,1.0,0.0052130848429558195
1277,details,0.42857142857142855,0.018245796950345367
1278,chriscardinal,0.5,0.0052130848429558195
1279,glass,0.6666666666666666,0.01563925452886746
1280,httpstcosfdjbuuwpp,1.0,0.0026065424214779098
1281,cannonball,1.0,0.0026065424214779098
1282,leears,1.0,0.0026065424214779098
1283,prices,0.5,0.0052130848429558195
1284,sit,1.0,0.0052130848429558195
1285,slomo,1.0,0.0026065424214779098
1286,smooth,0.5,0.010426169685911639
1287,roof,0.5625,0.041704678743646556
1288,delivery,0.5714285714285714,0.018245796950345367
1289,tuscan,1.0,0.0026065424214779098
1290,hail,1.0,0.0026065424214779098
1291,any,0.6216216216216216,0.09644206959468266
1292,afternoon,1.0,0.0052130848429558195
1293,economics,1.0,0.0052130848429558195
1294,waiting,0.6666666666666666,0.00781962726443373
1295,against,0.5333333333333333,0.039098136322168645
1296,when,0.5454545454545454,0.11468786654502802
1297,decided,0.0,0.0026065424214779098
1298,frost,0.0,0.0052130848429558195
1299,theme,0.0,0.0026065424214779098
1300,armstronganth,0.0,0.0026065424214779098
1301,plays,0.3333333333333333,0.00781962726443373
1302,tragik187,0.0,0.0026065424214779098
1303,poems,0.0,0.0052130848429558195
1304,naming,0.0,0.0026065424214779098
1305,machines,0.0,0.0052130848429558195
1306,godot,0.2,0.013032712107389547
1307,standard,0.42857142857142855,0.018245796950345367
1308,snail,0.2,0.013032712107389547
1309,httpstcoies65y99gj,0.0,0.0026065424214779098
1310,sickness,0.0,0.0026065424214779098
1311,run,0.3333333333333333,0.023458881793301186
1312,httpstcok8lcnhlcca,0.0,0.0026065424214779098
1313,sled,0.3333333333333333,0.00781962726443373
1314,techs,0.0,0.0026065424214779098
1315,begins,0.0,0.0052130848429558195
1316,gary,0.2,0.013032712107389547
1317,warning,0.2,0.013032712107389547
1318,seizures,0.0,0.0026065424214779098
1319,httpstcovi3hlirzg9,0.0,0.0026065424214779098
1320,ten,0.0,0.00781962726443373
1321,between,0.5,0.026065424214779094
1322,pet,0.0,0.0026065424214779098
1323,area,0.5,0.01563925452886746
1324,lax,0.0,0.0026065424214779098
1325,lives,0.0,0.0026065424214779098
1326,cutterhead,0.0,0.0026065424214779098
1327,httpstcodbf2nkhfb2,0.0,0.0026065424214779098
1328,lowered,0.0,0.0026065424214779098
1329,samgalaviz,0.0,0.0026065424214779098
1330,prefabinstall,0.0,0.0026065424214779098
1331,installs,0.0,0.0026065424214779098
1332,planning,0.0,0.010426169685911639
1333,entry,0.0,0.0026065424214779098
1334,becauseimash,0.0,0.0026065424214779098
1335,starting,0.3333333333333333,0.01563925452886746
1336,industry,0.5,0.010426169685911639
1337,segments,0.0,0.0026065424214779098
1338,httpstco2jg03i7j4n,0.0,0.0026065424214779098
1339,assembly,0.14285714285714285,0.018245796950345367
1340,company,0.5581395348837209,0.11208132412355012
1341,factor,0.0,0.01563925452886746
1342,staging,0.0,0.0026065424214779098
1343,iterate,0.0,0.0026065424214779098
1344,may,0.42857142857142855,0.018245796950345367
1345,motion,0.0,0.0026065424214779098
1346,race,0.3333333333333333,0.00781962726443373
1347,starter,0.0,0.0026065424214779098
1348,length,0.5,0.010426169685911639
1349,jack,0.5,0.020852339371823278
1350,hole,0.6666666666666666,0.00781962726443373
1351,httpstco8taxtmdcdv,0.0,0.0026065424214779098
1352,pineapple,0.0,0.0026065424214779098
1353,aka,0.3333333333333333,0.00781962726443373
1354,complete,0.4,0.013032712107389547
1355,operation,0.0,0.0026065424214779098
1356,named,0.75,0.010426169685911639
1357,greatgrandfather,0.0,0.0026065424214779098
1358,american,0.5,0.010426169685911639
1359,httpstcoq1d7hp763t,0.0,0.0026065424214779098
1360,worked,0.5714285714285714,0.018245796950345367
1361,barn,0.0,0.0026065424214779098
1362,farm,0.0,0.00781962726443373
1363,hat,0.29411764705882354,0.04431122116512446
1364,jewhittingham,0.0,0.0026065424214779098
1365,gleesin,0.0,0.0026065424214779098
1366,raising,0.0,0.0052130848429558195
1367,jaw,0.0,0.0026065424214779098
1368,africa,0.0,0.0026065424214779098
1369,grandmother,0.0,0.0026065424214779098
1370,17,0.5,0.01563925452886746
1371,born,0.5,0.0052130848429558195
1372,wearing,0.75,0.010426169685911639
1373,moose,0.0,0.0026065424214779098
1374,history,0.4444444444444444,0.023458881793301186
1375,article,0.5,0.041704678743646556
1376,canada,0.6666666666666666,0.00781962726443373
1377,httpstcou96clgz5gz,0.0,0.0026065424214779098
1378,family,0.0,0.0026065424214779098
1379,cousins,0.0,0.0026065424214779098
1380,dig,0.0,0.0026065424214779098
1381,added,0.0,0.0026065424214779098
1382,speedy,0.0,0.0026065424214779098
1383,imma,0.0,0.0026065424214779098
1384,httpstcoexwv1nys9a,0.0,0.0026065424214779098
1385,httpstcombbsa04eoc,0.0,0.0026065424214779098
1386,sort,0.0,0.0026065424214779098
1387,hammering,0.0,0.0026065424214779098
1388,gmem,0.0,0.0026065424214779098
1389,meth,0.0,0.0026065424214779098
1390,minecraft,0.0,0.0026065424214779098
1391,hammer,0.0,0.0026065424214779098
1392,pickaxe,0.0,0.0026065424214779098
1393,gonzales,0.0,0.0026065424214779098
1394,ujustgotcarled,0.0,0.0026065424214779098
1395,sayin,0.0,0.0026065424214779098
1396,advantage,0.5,0.0052130848429558195
1397,gonna,0.5,0.01563925452886746
1398,ambien,0.5,0.0052130848429558195
1399,claw,0.0,0.0026065424214779098
1400,barakamahili,0.0,0.0026065424214779098
1401,oneofakind,0.0,0.0026065424214779098
1402,alexandrawcax,0.0,0.0026065424214779098
1403,httpstco0rc0zh8apm,0.0,0.0026065424214779098
1404,wcax,0.0,0.0026065424214779098
1405,greenmtnpower,0.0,0.0026065424214779098
1406,vt,0.0,0.0026065424214779098
1407,quick,0.25,0.010426169685911639
1408,moonlight,0.0,0.0026065424214779098
1409,recap,0.0,0.00781962726443373
1410,example,0.0,0.00781962726443373
1411,integrated,0.0,0.0026065424214779098
1412,httpstcofnplqbb7va,0.0,0.0026065424214779098
1413,httpstcohiuurslsiu,0.0,0.0026065424214779098
1414,simulating,0.5,0.0052130848429558195
1415,learn,0.3333333333333333,0.00781962726443373
1416,httpstcow8evuesh6r,0.0,0.0026065424214779098
1417,httpstcoskxgb2mt6n,0.0,0.0026065424214779098
1418,sonata,0.0,0.0026065424214779098
1419,inmarsat5,0.0,0.0026065424214779098
1420,roboschool,0.0,0.0026065424214779098
1421,opensource,0.0,0.0052130848429558195
1422,gym,0.0,0.0026065424214779098
1423,answers,0.3333333333333333,0.00781962726443373
1424,questions,0.6666666666666666,0.01563925452886746
1425,pun,0.0,0.0026065424214779098
1426,focus,0.4,0.013032712107389547
1427,got,0.47058823529411764,0.04431122116512446
1428,engines,0.5,0.01563925452886746
1429,oliverbrian,0.0,0.0026065424214779098
1430,stuck,0.0,0.00781962726443373
1431,mph,0.75,0.020852339371823278
1432,httpstcovt6g89z9rk,0.0,0.0026065424214779098
1433,tboned,0.0,0.0026065424214779098
1434,httpstcojdjm,0.0,0.0026065424214779098
1435,fairaday,0.0,0.0026065424214779098
1436,demand,0.6,0.013032712107389547
1437,ev,0.14285714285714285,0.018245796950345367
1438,stop,0.7272727272727273,0.028671966636257006
1439,creating,0.5,0.01563925452886746
1440,ground,0.5454545454545454,0.028671966636257006
1441,65,0.0,0.00781962726443373
1442,diesel,0.2,0.013032712107389547
1443,httpstcovxteb9r7uw,0.0,0.0026065424214779098
1444,nowhere,0.0,0.0026065424214779098
1445,asked,0.2,0.026065424214779094
1446,credits,0.0,0.0026065424214779098
1447,expectations,0.0,0.0026065424214779098
1448,holes,0.0,0.0052130848429558195
1449,evs,0.6666666666666666,0.00781962726443373
1450,volvo,0.0,0.0052130848429558195
1451,exquisite,0.5,0.0052130848429558195
1452,swept,1.0,0.0026065424214779098
1453,amber,1.0,0.0026065424214779098
1454,sea,1.0,0.0052130848429558195
1455,jasinboland,1.0,0.0026065424214779098
1456,mera,1.0,0.0026065424214779098
1457,lady,1.0,0.0026065424214779098
1458,talented,1.0,0.0052130848429558195
1459,heard,0.36363636363636365,0.028671966636257006
1460,explain,0.25,0.010426169685911639
1461,reason,0.6666666666666666,0.023458881793301186
1462,principle,0.3333333333333333,0.00781962726443373
1463,led,0.0,0.0026065424214779098
1464,points,0.75,0.010426169685911639
1465,fan,0.6666666666666666,0.00781962726443373
1466,find,0.3333333333333333,0.023458881793301186
1467,httpstcojf4awzagfy,0.0,0.0026065424214779098
1468,peo,0.0,0.0026065424214779098
1469,exact,0.75,0.010426169685911639
1470,mindbody,0.0,0.0026065424214779098
1471,pattern,0.0,0.0026065424214779098
1472,uncertainty,0.0,0.0026065424214779098
1473,httpstcoickqzqzj8q,0.0,0.0026065424214779098
1474,heisenbergs,0.0,0.0026065424214779098
1475,theres,0.6666666666666666,0.039098136322168645
1476,limits,0.5,0.0052130848429558195
1477,thoug,0.0,0.0026065424214779098
1478,practical,0.5,0.0052130848429558195
1479,simultaneity,0.0,0.0026065424214779098
1480,co,0.36363636363636365,0.028671966636257006
1481,tims,0.0,0.0052130848429558195
1482,httpstcoyog2wd4lbj,0.0,0.0026065424214779098
1483,worldandscience,0.6875,0.041704678743646556
1484,evolving,0.0,0.0026065424214779098
1485,sleepsl8,0.0,0.0026065424214779098
1486,marks22,0.0,0.00781962726443373
1487,deg,0.0,0.0052130848429558195
1488,safer,0.3333333333333333,0.00781962726443373
1489,noradio,0.0,0.0026065424214779098
1490,locally,0.0,0.0026065424214779098
1491,8kmh,0.0,0.0026065424214779098
1492,hundreds,0.5,0.0052130848429558195
1493,excited,0.375,0.020852339371823278
1494,ritspex,0.3333333333333333,0.00781962726443373
1495,360,0.3333333333333333,0.00781962726443373
1496,songcarver,0.0,0.0026065424214779098
1497,venture,0.0,0.0026065424214779098
1498,georgetakei,0.0,0.0052130848429558195
1499,must,0.5714285714285714,0.03649159390069073
1500,theavinashsingh,0.0,0.0026065424214779098
1501,feels,0.4,0.013032712107389547
1502,musks,0.0,0.0026065424214779098
1503,mic,0.0,0.0026065424214779098
1504,httpstco5qabmgtegb,0.0,0.0026065424214779098
1505,recommend,0.5,0.01563925452886746
1506,turn,0.0,0.010426169685911639
1507,capability,0.0,0.0026065424214779098
1508,same,0.6,0.05213084842955819
1509,30,0.5,0.026065424214779094
1510,silk,0.0,0.0026065424214779098
1511,jonhaber,0.0,0.0052130848429558195
1512,replaced,0.0,0.0026065424214779098
1513,rrosenbl,0.25,0.010426169685911639
1514,leegrayteslafan,0.0,0.0026065424214779098
1515,r,0.4,0.013032712107389547
1516,june,0.0,0.0052130848429558195
1517,beg,0.0,0.0026065424214779098
1518,sethjacob14,0.0,0.0026065424214779098
1519,mcornell0,0.0,0.0026065424214779098
1520,view,0.5,0.01563925452886746
1521,dynamic,0.0,0.0026065424214779098
1522,harropj,0.0,0.0026065424214779098
1523,highway,0.0,0.00781962726443373
1524,others,0.2857142857142857,0.018245796950345367
1525,cautiously,0.0,0.0026065424214779098
1526,making,0.25,0.020852339371823278
1527,underpants,0.0,0.0052130848429558195
1528,waldekkubicki,0.0,0.0026065424214779098
1529,hugomeister42,0.0,0.0052130848429558195
1530,parts,0.625,0.020852339371823278
1531,douglasprest,0.0,0.0026065424214779098
1532,freerobby,0.0,0.0026065424214779098
1533,technical,0.0,0.00781962726443373
1534,5mph,0.0,0.0026065424214779098
1535,httpstcorebos7lnxj,0.0,0.0026065424214779098
1536,anything,0.5625,0.041704678743646556
1537,avg,0.0,0.0052130848429558195
1538,yea,0.0,0.0026065424214779098
1539,sourced,0.0,0.0026065424214779098
1540,themselves,0.6666666666666666,0.00781962726443373
1541,end,0.6,0.039098136322168645
1542,early,0.21428571428571427,0.03649159390069073
1543,httpstco2imlehlp6b,0.0,0.0026065424214779098
1544,macbentosh,0.0,0.0052130848429558195
1545,httpstco98q6dnnguj,0.0,0.0026065424214779098
1546,httpstcohccvrfdopa,0.0,0.0026065424214779098
1547,president,0.0,0.010426169685911639
1548,hw2,0.3333333333333333,0.00781962726443373
1549,hw1,0.0,0.0052130848429558195
1550,told,0.25,0.010426169685911639
1551,optimis,0.0,0.0026065424214779098
1552,ago,0.4444444444444444,0.04691776358660237
1553,billing,0.0,0.0026065424214779098
1554,wiring,0.0,0.0026065424214779098
1555,improved,0.5,0.01563925452886746
1556,jetkohli,0.0,0.0052130848429558195
1557,easily,0.0,0.00781962726443373
1558,id,0.5,0.010426169685911639
1559,algorithm,0.0,0.00781962726443373
1560,lexiheft,0.4444444444444444,0.023458881793301186
1561,standpoint,0.5,0.0052130848429558195
1562,doe,0.0,0.0026065424214779098
1563,turned,0.0,0.0052130848429558195
1564,unpleasant,0.0,0.0026065424214779098
1565,wear,0.0,0.0026065424214779098
1566,ethank,0.6666666666666666,0.00781962726443373
1567,shazm01,0.0,0.0052130848429558195
1568,web,0.3333333333333333,0.00781962726443373
1569,httpstcol79pz9yzli,0.0,0.0026065424214779098
1570,surround,0.0,0.0026065424214779098
1571,simplest,0.0,0.0026065424214779098
1572,httpstcowedwjqsim6,0.0,0.0026065424214779098
1573,bigger,0.25,0.020852339371823278
1574,cool,0.6071428571428571,0.07298318780138147
1575,httpstcoomsavawe86,0.0,0.0026065424214779098
1576,bradmsimon,0.0,0.0026065424214779098
1577,autopilot,0.3076923076923077,0.03388505147921282
1578,function,0.3333333333333333,0.00781962726443373
1579,highways,0.0,0.0026065424214779098
1580,directly,0.3333333333333333,0.00781962726443373
1581,settings,0.0,0.0052130848429558195
1582,development,0.3333333333333333,0.00781962726443373
1583,resource,0.0,0.0026065424214779098
1584,deliveries,0.5,0.01563925452886746
1585,driving,0.6,0.039098136322168645
1586,safe,0.6363636363636364,0.028671966636257006
1587,kedyson1,0.0,0.0026065424214779098
1588,bigdak54,0.0,0.0026065424214779098
1589,httpstcohn0u0z3mkn,0.0,0.0026065424214779098
1590,httpstcodaigilynts,0.0,0.0026065424214779098
1591,httpstcoeem18spzwl,0.0,0.0026065424214779098
1592,tonylo,0.0,0.0026065424214779098
1593,computing,0.5,0.01563925452886746
1594,paris,0.2,0.013032712107389547
1595,highly,0.5,0.010426169685911639
1596,tied,0.0,0.0026065424214779098
1597,limited,0.3333333333333333,0.01563925452886746
1598,interesting,0.6,0.026065424214779094
1599,super,0.5909090909090909,0.05734393327251401
1600,sensors,0.0,0.0052130848429558195
1601,harness,0.0,0.0026065424214779098
1602,misinformed,0.0,0.0026065424214779098
1603,approx,0.0,0.0026065424214779098
1604,auto,0.3333333333333333,0.023458881793301186
1605,httpstcolar9pnj2zi,0.0,0.0026065424214779098
1606,raise,0.0,0.0052130848429558195
1607,scott,0.0,0.0052130848429558195
1608,lower,0.42857142857142855,0.018245796950345367
1609,ddkilzer,0.3333333333333333,0.00781962726443373
1610,ao,0.0,0.0026065424214779098
1611,irishjugg0,0.0,0.0026065424214779098
1612,shut,1.0,0.0026065424214779098
1613,lotus,0.5,0.0052130848429558195
1614,owners,0.625,0.041704678743646556
1615,pixelastronaut,1.0,0.0026065424214779098
1616,convert,1.0,0.0026065424214779098
1617,httpstcoeao3dj3xmt,1.0,0.0026065424214779098
1618,provide,1.0,0.00781962726443373
1619,left,0.6666666666666666,0.023458881793301186
1620,sub,1.0,0.0052130848429558195
1621,andrewhockings,1.0,0.0026065424214779098
1622,pure,0.4,0.013032712107389547
1623,station2stat,1.0,0.0026065424214779098
1624,joy,0.6666666666666666,0.00781962726443373
1625,original,0.5,0.01563925452886746
1626,httpstco2srvqnzdjl,1.0,0.0026065424214779098
1627,mainlined,1.0,0.0026065424214779098
1628,brain,1.0,0.0052130848429558195
1629,bond,1.0,0.0026065424214779098
1630,special,0.36363636363636365,0.028671966636257006
1631,asis,1.0,0.0026065424214779098
1632,busted,0.25,0.010426169685911639
1633,leonwang0091,1.0,0.0026065424214779098
1634,ha,0.5,0.0052130848429558195
1635,michaelknaepen,1.0,0.0026065424214779098
1636,httpstcochrhsz5iwn,1.0,0.0026065424214779098
1637,httpstcofpunalj0hd,1.0,0.0026065424214779098
1638,another,0.35714285714285715,0.03649159390069073
1639,booster,0.5,0.020852339371823278
1640,cloud,0.25,0.010426169685911639
1641,dark,0.75,0.010426169685911639
1642,steam,0.3333333333333333,0.00781962726443373
1643,fbeuster,1.0,0.0026065424214779098
1644,static,0.5,0.0052130848429558195
1645,including,0.2857142857142857,0.018245796950345367
1646,storm,1.0,0.0026065424214779098
1647,guaranteed,0.75,0.010426169685911639
1648,combined,1.0,0.0052130848429558195
1649,dqn,1.0,0.0026065424214779098
1650,play,0.7777777777777778,0.023458881793301186
1651,algorithms,0.5,0.0052130848429558195
1652,httpstcojx1xc8nu7t,1.0,0.0026065424214779098
1653,variants,1.0,0.0026065424214779098
1654,reliable,0.8,0.013032712107389547
1655,releasing,1.0,0.0026065424214779098
1656,rocks,0.7142857142857143,0.018245796950345367
1657,things,0.5833333333333334,0.03127850905773492
1658,implementations,1.0,0.0026065424214779098
1659,spinner,1.0,0.0026065424214779098
1660,oldschool,1.0,0.0026065424214779098
1661,baselines,1.0,0.0026065424214779098
1662,httpstcojpm9vvgbha,1.0,0.0026065424214779098
1663,drewjohnarnold,1.0,0.0026065424214779098
1664,comparing,1.0,0.0026065424214779098
1665,httpstcomw0gciwv1z,1.0,0.0026065424214779098
1666,fidget,1.0,0.0026065424214779098
1667,rl,1.0,0.0026065424214779098
1668,squirrels,0.5,0.0052130848429558195
1669,swiftcurlibrary,1.0,0.0026065424214779098
1670,lloydbrokeit,1.0,0.0026065424214779098
1671,andypabari,1.0,0.0026065424214779098
1672,curtishemming,1.0,0.0026065424214779098
1673,finish,0.75,0.010426169685911639
1674,transcanada,0.5,0.0052130848429558195
1675,swift,1.0,0.0026065424214779098
1676,grants,1.0,0.0026065424214779098
1677,suzanakajtazaj,1.0,0.0026065424214779098
1678,16,0.6666666666666666,0.00781962726443373
1679,old,0.75,0.020852339371823278
1680,marlomajor,1.0,0.0026065424214779098
1681,foundation,0.6,0.013032712107389547
1682,anonymous,1.0,0.0052130848429558195
1683,exxon,1.0,0.0026065424214779098
1684,opera,1.0,0.0026065424214779098
1685,taraustralis,0.3333333333333333,0.00781962726443373
1686,rides,1.0,0.0026065424214779098
1687,resolution,1.0,0.0026065424214779098
1688,httpstco5w09f1ixo,1.0,0.0026065424214779098
1689,landmark,1.0,0.0026065424214779098
1690,depart,1.0,0.0026065424214779098
1691,breaking,1.0,0.0026065424214779098
1692,remain,0.75,0.020852339371823278
1693,schneby,1.0,0.0026065424214779098
1694,sydney,1.0,0.0026065424214779098
1695,councils,0.6666666666666666,0.00781962726443373
1696,httpstcoz27jsvbt21,1.0,0.0026065424214779098
1697,62,1.0,0.0026065424214779098
1698,city,0.7857142857142857,0.03649159390069073
1699,wh,1.0,0.0052130848429558195
1700,advise,0.5,0.0052130848429558195
1701,vividsydney,1.0,0.0026065424214779098
1702,vote,0.75,0.020852339371823278
1703,disclosure,1.0,0.0052130848429558195
1704,nalepa,1.0,0.0026065424214779098
1705,shareholders,0.7777777777777778,0.023458881793301186
1706,insideclimate,1.0,0.0026065424214779098
1707,climate,0.3333333333333333,0.01563925452886746
1708,potus,1.0,0.0026065424214779098
1709,piggyback,1.0,0.0026065424214779098
1710,such,0.5,0.020852339371823278
1711,approve,1.0,0.0026065424214779098
1712,liledit,1.0,0.0026065424214779098
1713,httpstcoaucrqfhqwr,1.0,0.0026065424214779098
1714,choice,0.5,0.0052130848429558195
1715,nasakennedy,0.0,0.0026065424214779098
1716,trickydickychap,0.0,0.0026065424214779098
1717,2155,0.0,0.0026065424214779098
1718,httpstcoegbntpzme5,0.0,0.0026065424214779098
1719,favorable,0.5,0.01563925452886746
1720,2030,0.3333333333333333,0.00781962726443373
1721,america,0.5,0.020852339371823278
1722,httpstco4mb1jdwpce,0.0,0.0026065424214779098
1723,spaceflight,0.5,0.0052130848429558195
1724,555,0.0,0.0026065424214779098
1725,departing,0.0,0.0052130848429558195
1726,real,0.2608695652173913,0.05995047569399192
1727,market,0.2,0.013032712107389547
1728,commits,0.0,0.0026065424214779098
1729,presidential,0.0,0.0026065424214779098
1730,leaving,0.0,0.0026065424214779098
1731,themarssociety,0.0,0.0026065424214779098
1732,largest,0.5714285714285714,0.018245796950345367
1733,deal,0.0,0.010426169685911639
1734,sources,0.0,0.0052130848429558195
1735,india,0.3333333333333333,0.00781962726443373
1736,transform,0.5,0.0052130848429558195
1737,world,0.44,0.06516356053694775
1738,does,0.631578947368421,0.04952430600808028
1739,70,0.5,0.0052130848429558195
1740,committed,0.0,0.0026065424214779098
1741,danekevincook,0.0,0.0026065424214779098
1742,change,0.2857142857142857,0.03649159390069073
1743,futurism,0.0,0.0026065424214779098
1744,clean,0.3333333333333333,0.00781962726443373
1745,httpstcof8ppr2o7rl,0.0,0.0026065424214779098
1746,produce,0.0,0.0026065424214779098
1747,under,0.5,0.04691776358660237
1748,forever,0.5,0.0052130848429558195
1749,pm,0.5,0.01563925452886746
1750,parisagreement,1.0,0.0026065424214779098
1751,robertiger,1.0,0.0026065424214779098
1752,presidents,1.0,0.0026065424214779098
1753,withdrawal,1.0,0.0026065424214779098
1754,council,1.0,0.0026065424214779098
1755,anandmahindra,1.0,0.0026065424214779098
1756,resigned,1.0,0.0026065424214779098
1757,httpstcoew4hswvlwc,1.0,0.0026065424214779098
1758,later,0.375,0.020852339371823278
1759,httpstcomy9dgfdo0d,1.0,0.0026065424214779098
